id,text,label,red_flags,salary,request_payment,missing_company
088db1c5-e6e7-415f-8e91-852f0a5f7116,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
97002ad1-a65a-471a-8e88-e18c25b09737,Huge opportunity! Earn up to $190189 per year — entry level. pay fee Contact us immediately. Limited-time offer. We require a small processing fee of $144 Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",80609,1,1
56a4a2c7-7bd6-46cf-9f01-c474f8a53c82,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
fe124893-baea-4760-92f8-35aed1055da6,Huge opportunity! Earn up to $198980 per year — entry level. work from home and make Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",110318,0,1
99b74204-d24a-4483-a7ed-ca52bfecdb62,"senior-level Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
37567d81-4420-4af3-b99d-581dde43cbdb,Huge opportunity! Earn up to $82838 per year — entry level. limited time offer We require a small processing fee of $164,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
04972e44-eacb-432d-9ba9-d4052cefaf7b,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
3a62c767-55e5-4922-92a7-8a62fbada3ac,Huge opportunity! Earn up to $55277 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $84 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
830daf4b-cc57-47ef-807e-5f205d64a0e0,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
751008ed-670e-4403-9036-0018d285357c,Huge opportunity! Earn up to $184530 per year — entry level. send ID and bank details We require a small processing fee of $108,1,"[""missing_contact_email""]",191203,0,1
5c0b8371-5fe0-404c-8609-2ce8b65f3608,"experience required Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],68945,0,0
3abeeebd-8d88-4897-ba4f-a6ae3c002dbe,Huge opportunity! Earn up to $198009 per year — entry level. limited time offer Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",187486,0,1
d106c61a-56cc-4bef-9395-52fd569a76d1,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
0f149f1e-a0f3-45fe-a62e-44692d8fd5e6,Huge opportunity! Earn up to $190796 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $178 Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
4a71bbbb-5c6f-4c8b-adfa-a8c650c6e000,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
6b0cf66b-75d4-4f41-86a4-e5d99ff4d0f3,Huge opportunity! Earn up to $115015 per year — entry level. pay fee We require a small processing fee of $119,1,"[""pay fee"", ""missing_contact_email""]",64245,1,1
63040285-256a-4051-a479-028d85d9dc90,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
77de88d0-2572-42c3-b2c2-4d224d544f3e,Huge opportunity! Earn up to $61225 per year — entry level. pay for training Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",160092,1,1
4381103c-76f2-47bd-b249-d0ae9f620920,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],71747,0,0
f11e5412-75f4-4331-94b1-d80ed6d833c1,Huge opportunity! Earn up to $104505 per year — entry level. work from home and make We require a small processing fee of $190 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
79753f4c-915c-443d-b65d-8c9386e09470,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],22191,0,0
9b925a77-6f3e-4264-8574-6fbb799d9e1c,Huge opportunity! Earn up to $145809 per year — entry level. send money Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
e1355636-dabe-49c3-bc72-2b5fa9fb4274,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
23d15908-d167-49c0-915e-dc799830c6bf,Huge opportunity! Earn up to $164672 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer. We require a small processing fee of $282 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",39861,0,1
cab2c258-b4d4-4553-b4bd-7e4b7a2908d6,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e639ba7e-1c6e-42c1-bd12-4474768328e5,Huge opportunity! Earn up to $179144 per year — entry level. act fast Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",128097,0,1
15b9e040-5658-4b13-bce6-e6f9122360b0,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
65b1dbf2-b769-4027-b7b4-e1ff5e3d1cf1,Huge opportunity! Earn up to $57624 per year — entry level. work from home and make Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
5e76c959-0144-4bc2-ad86-ca0a2ca6aacd,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
798a82e8-15a3-4541-a02c-cb1b87450e2d,Huge opportunity! Earn up to $123330 per year — entry level. limited time offer Contact us immediately. Limited-time offer.,1,"[""limited time offer"", ""missing_contact_email""]",161195,0,1
380ad389-49b2-4552-9997-bb3a1cab059e,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e7f094d0-5430-4440-9ed9-69713bd97eeb,Huge opportunity! Earn up to $192062 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",172657,0,1
d2ca74ec-e7a3-4aeb-acd1-57220eb0d2e6,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],93837,0,0
ee0a7d43-dae9-450e-b777-b2387876d77a,Huge opportunity! Earn up to $91097 per year — entry level. send money We require a small processing fee of $147,1,"[""send money"", ""missing_contact_email""]",,0,1
c331d2cd-0f5d-4854-82ee-0c21b46fd278,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],57225,0,0
ba56a4d4-9f01-4e79-af38-77d7952faaf7,Huge opportunity! Earn up to $106562 per year — entry level. pay for training Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
0381007e-cd50-4a6d-abf8-d5d7c3168bf6,"company benefits Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
d87c2c40-28b3-4e8b-be41-a9786ad9488b,Huge opportunity! Earn up to $121445 per year — entry level. no interview required Contact us immediately. Limited-time offer. We require a small processing fee of $149,1,"[""no interview required"", ""missing_contact_email""]",94240,0,1
48596508-2916-47a7-a5c6-c29e5fd9137e,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],89254,0,0
06499e98-1c95-432c-ae89-866085aaa7ed,Huge opportunity! Earn up to $104047 per year — entry level. wire transfer We require a small processing fee of $178 Send your bank details and ID.,1,"[""wire transfer"", ""missing_contact_email""]",22696,1,1
30d2d5cf-ca22-403f-84e9-a3376e8f55f2,"competitive salary Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],119551,0,0
97283b08-c03f-4121-9ab0-1f02f265ad11,Huge opportunity! Earn up to $151068 per year — entry level. send money Contact us immediately. Limited-time offer. We require a small processing fee of $114 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
448ea5b4-7ef5-4857-9000-369c4ff5b088,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
1d803bd2-71fe-4e9f-887c-33518efad0b8,Huge opportunity! Earn up to $83130 per year — entry level. limited time offer We require a small processing fee of $216 Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",76075,0,1
e654af16-83bf-4bc9-918e-043ce2fa2fb0,"experience required Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],149658,0,0
51482add-0608-45af-86e0-4ff09d3c0c87,Huge opportunity! Earn up to $145153 per year — entry level. pay for training Contact us immediately. Limited-time offer.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
59fbab1d-8ab1-4b32-b7a0-99feff44cc4b,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
cc9ffae1-8b1f-4c01-9200-4faf1d37d25c,Huge opportunity! Earn up to $167773 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",182879,0,1
cf81147a-a0a2-4188-9fb5-71372c097ecc,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
a0b72a49-eb2e-49c3-a0c9-16e41462d6ad,Huge opportunity! Earn up to $51331 per year — entry level. act fast Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",,0,1
be343a1f-54b2-4eb5-84b5-fb699965e7fc,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
029f26cd-72ca-4b05-8fba-149a40f53b39,Huge opportunity! Earn up to $103550 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $68 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",131486,1,1
a5daaf74-d9cc-461f-8d5f-739f3eb9dd6b,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
8765a1eb-5a88-4b05-8809-caeb947b9c79,Huge opportunity! Earn up to $112155 per year — entry level. only pay $ Contact us immediately. Limited-time offer.,1,"[""only pay $"", ""missing_contact_email""]",,1,1
a55c345a-6878-4d43-8910-7f92d8398fde,"senior-level Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],30227,0,0
029b48e2-4423-4bc3-a26d-4d29f5c2e7f3,Huge opportunity! Earn up to $115660 per year — entry level. act fast We require a small processing fee of $155 Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",53836,0,1
5d09feca-bf4e-43eb-8917-0599ecad0a10,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
0d3a1951-a8e5-4bf6-bbbd-923a247ab375,Huge opportunity! Earn up to $186555 per year — entry level. pay for training We require a small processing fee of $157,1,"[""pay for training"", ""missing_contact_email""]",,1,1
e522945d-f377-422a-ab5a-a0263ce8e037,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e60acdf9-44a4-4f5d-bb67-ba112c3a7f9a,Huge opportunity! Earn up to $158494 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer. We require a small processing fee of $149 Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",162819,0,1
45c36e03-4514-4cf2-9822-ed3c259d5ae0,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],110045,0,0
a05ade99-b601-41ca-bc02-57c5c5d43825,Huge opportunity! Earn up to $86147 per year — entry level. send money Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",103314,0,1
f1853f65-2791-4e7a-83ff-97953eef87b4,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],42941,0,0
57e266ff-5352-4213-9937-c42bfb0b1438,Huge opportunity! Earn up to $89107 per year — entry level. limited time offer We require a small processing fee of $130 Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",192403,0,1
